time,distance_to_coast,lon,lat,satellite,swh_adjusted,swh_denoised,swh_uncertainty,ww3_hs
2018-10-14 14:34:54.737567,10000.0,-155.33729300000002,71.281025,4,0.9893629334488284,1.0960881885776113,,1.197301920499496
2018-10-14 14:34:55.784593,14000.0,-155.43118900000002,71.336266,4,1.3382465286538776,1.1496785787166894,,1.2708085060438914
2018-10-14 14:34:56.831617,19000.0,-155.525597,71.391464,4,1.268556507210115,1.252245525469797,,1.3088807839803502
2018-10-14 14:34:57.879021,20000.0,-155.620555,71.446638,4,1.374799687793213,1.36855547390966,,1.3500800999301517
2018-10-14 14:34:58.926572,24000.0,-155.716047,71.50177699999999,4,1.39603554312162,1.466700258340755,0.0392505249377792,1.4013382053249281
2018-10-14 14:34:59.974125,27000.0,-155.81206500000002,71.556871,4,1.5455211939305096,1.5336944690681134,0.0401687468617439,1.4330854244947806
2018-10-14 19:15:31.381236,29000.0,-167.8330541,66.05995399999999,0,0.8122570253474848,0.7181506148779506,0.0270813006551595,0.7502677061536044
2018-10-14 19:15:32.324675,24000.0,-167.849151,66.0031436,0,0.6746453280358914,0.6851597476150448,0.0264589530189765,0.7257803097479977
2018-10-14 22:00:50.000000,30000.0,-154.00577,71.19041299999999,10,1.0901223343265154,0.9721308897931072,0.0539890526121423,1.0088419078124895
2018-10-14 22:00:51.000000,23000.0,-154.094773,71.13787599999999,10,0.6537559831837312,0.9180623197830536,0.0524624518638724,0.9821686991552512
2018-10-14 22:00:52.000000,17000.0,-154.183322,71.085302,10,0.7922976402557647,0.8845850729839757,0.0514971293643778,0.8978713854153951
2018-10-14 22:00:53.000000,12000.0,-154.271421,71.03268899999999,10,0.7367083162966748,0.8927210752694865,0.0517397225415974,0.8325987122787369
2018-10-14 22:01:22.000000,28000.0,-154.038821,71.175719,5,1.0314235713161946,1.0691987554976996,0.0566315659782986,1.0086247217324045
2018-10-14 22:01:23.000000,22000.0,-154.127698,71.12317,5,1.104258655935573,1.0773287790452677,0.0568500807395937,0.9787521660990185
2018-10-14 22:01:24.000000,16000.0,-154.216122,71.070582,5,1.2093113539763565,1.0893780891449825,0.057173452533661,0.8977078366279602
2018-10-15 03:18:02.905714,29000.0,-168.267533,65.95676999999999,2,0.8866457223883699,0.864185219316352,0.0314163687737499,1.13067274736075
2018-10-15 03:18:03.903635,27000.0,-168.141865,65.963205,2,0.897451935275853,0.7925310200635509,0.0300262303062626,0.9877103718608483
2018-10-15 03:18:04.901554,24000.0,-168.016132,65.969531,2,0.6233919711823798,0.723737722190166,0.0286391649503348,0.8955307547480333
2018-10-15 03:18:05.899474,23000.0,-167.89033500000002,65.975748,2,0.6227994767808398,0.6720116715105091,,0.8387494770608627
2018-10-15 03:18:06.897394,21000.0,-167.764475,65.981855,2,0.6041356580826006,0.6398078413100136,,0.8552746572463779
